,datetime,fundingRate
1660,2021-03-16T16:00:00.012Z,0.00040673
1661,2021-03-17T00:00:00.010Z,0.00035367
1662,2021-03-17T08:00:00.000Z,0.00019234
1663,2021-03-17T16:00:00.009Z,0.00024575
1664,2021-03-18T00:00:00.001Z,0.00030265
1665,2021-03-18T08:00:00.000Z,0.00029259
1666,2021-03-18T16:00:00.000Z,0.00032547
1667,2021-03-19T00:00:00.011Z,0.00032006
1668,2021-03-19T08:00:00.001Z,0.00012887
1669,2021-03-19T16:00:00.000Z,0.0003326
1670,2021-03-20T00:00:00.000Z,0.0004928
1671,2021-03-20T08:00:00.000Z,0.00044452
1672,2021-03-20T16:00:00.007Z,0.00048936
1673,2021-03-21T00:00:00.000Z,0.00031366
1674,2021-03-21T08:00:00.000Z,0.00042375
1675,2021-03-21T16:00:00.000Z,0.0001
1676,2021-03-22T00:00:00.007Z,0.00051919
1677,2021-03-22T08:00:00.001Z,0.00045562
1678,2021-03-22T16:00:00.000Z,0.00048977
1679,2021-03-23T00:00:00.000Z,0.0002421
1680,2021-03-23T08:00:00.010Z,0.00026619
1681,2021-03-23T16:00:00.023Z,0.00042245
1682,2021-03-24T00:00:00.002Z,0.00053454
1683,2021-03-24T08:00:00.000Z,0.00016567
1684,2021-03-24T16:00:00.000Z,0.00026422
1685,2021-03-25T00:00:00.000Z,0.00011828
1686,2021-03-25T08:00:00.000Z,0.0001
1687,2021-03-25T16:00:00.000Z,0.0001
1688,2021-03-26T00:00:00.008Z,0.00016
1689,2021-03-26T08:00:00.000Z,0.0001
1690,2021-03-26T16:00:00.012Z,0.0001
1691,2021-03-27T00:00:00.018Z,0.0001
1692,2021-03-27T08:00:00.000Z,0.0001
1693,2021-03-27T16:00:00.001Z,0.0001
1694,2021-03-28T00:00:00.000Z,0.0001
1695,2021-03-28T08:00:00.000Z,0.0001
1696,2021-03-28T16:00:00.005Z,0.0001
1697,2021-03-29T00:00:00.003Z,0.0001
1698,2021-03-29T08:00:00.000Z,0.0001
1699,2021-03-29T16:00:00.000Z,0.00018171
1700,2021-03-30T00:00:00.018Z,0.00032026
1701,2021-03-30T08:00:00.012Z,0.00027258
1702,2021-03-30T16:00:00.001Z,0.00083501
1703,2021-03-31T00:00:00.000Z,0.00080754
1704,2021-03-31T08:00:00.000Z,0.00070889
1705,2021-03-31T16:00:00.000Z,0.00058414
1706,2021-04-01T00:00:00.025Z,0.00109277
1707,2021-04-01T08:00:00.011Z,0.00095247
1708,2021-04-01T16:00:00.004Z,0.00051932
1709,2021-04-02T00:00:00.000Z,0.00071058
1710,2021-04-02T08:00:00.000Z,0.00106221
1711,2021-04-02T16:00:00.000Z,0.0010197
1712,2021-04-03T00:00:00.003Z,0.00063267
1713,2021-04-03T08:00:00.000Z,0.00107843
1714,2021-04-03T16:00:00.000Z,0.00101313
1715,2021-04-04T00:00:00.000Z,0.0005209
1716,2021-04-04T08:00:00.000Z,0.00048495
1717,2021-04-04T16:00:00.016Z,0.00026521
1718,2021-04-05T00:00:00.000Z,0.00039464
1719,2021-04-05T08:00:00.001Z,0.00043217
1720,2021-04-05T16:00:00.001Z,0.00037409
1721,2021-04-06T00:00:00.010Z,0.00097189
1722,2021-04-06T08:00:00.000Z,0.00057776
1723,2021-04-06T16:00:00.003Z,0.00083736
1724,2021-04-07T00:00:00.000Z,0.00057609
1725,2021-04-07T08:00:00.006Z,0.00053749
1726,2021-04-07T16:00:00.004Z,0.0005366
1727,2021-04-08T00:00:00.013Z,0.00040784
1728,2021-04-08T08:00:00.003Z,0.00024943
1729,2021-04-08T16:00:00.005Z,0.00026225
1730,2021-04-09T00:00:00.000Z,0.00019611
1731,2021-04-09T08:00:00.004Z,0.00026301
1732,2021-04-09T16:00:00.004Z,0.00021785
1733,2021-04-10T00:00:00.011Z,0.00012959
1734,2021-04-10T08:00:00.005Z,0.00148624
1735,2021-04-10T16:00:00.000Z,0.00119652
1736,2021-04-11T00:00:00.004Z,0.00086735
1737,2021-04-11T08:00:00.000Z,0.00099427
1738,2021-04-11T16:00:00.000Z,0.00105998
1739,2021-04-12T00:00:00.001Z,0.00093793
1740,2021-04-12T08:00:00.001Z,0.00106358
1741,2021-04-12T16:00:00.008Z,0.00094343
1742,2021-04-13T00:00:00.003Z,0.00084072
1743,2021-04-13T08:00:00.008Z,0.00089928
1744,2021-04-13T16:00:00.008Z,0.0012267
1745,2021-04-14T00:00:00.008Z,0.00090508
1746,2021-04-14T08:00:00.000Z,0.00108567
1747,2021-04-14T16:00:00.012Z,0.00104786
1748,2021-04-15T00:00:00.006Z,0.00076335
1749,2021-04-15T08:00:00.000Z,0.00082082
1750,2021-04-15T16:00:00.008Z,0.00110324
1751,2021-04-16T00:00:00.008Z,0.00109647
1752,2021-04-16T08:00:00.000Z,0.00120022
1753,2021-04-16T16:00:00.002Z,0.00115519
1754,2021-04-17T00:00:00.008Z,0.00054906
1755,2021-04-17T08:00:00.000Z,0.00054007
1756,2021-04-17T16:00:00.001Z,0.00087572
1757,2021-04-18T00:00:00.006Z,0.00081624
1758,2021-04-18T08:00:00.004Z,0.00058448
1759,2021-04-18T16:00:00.000Z,0.0001
1760,2021-04-19T00:00:00.000Z,0.0001
1761,2021-04-19T08:00:00.000Z,0.0001
1762,2021-04-19T16:00:00.009Z,0.0001
1763,2021-04-20T00:00:00.004Z,0.0001
1764,2021-04-20T08:00:00.000Z,0.0001
1765,2021-04-20T16:00:00.001Z,0.0001
1766,2021-04-21T00:00:00.013Z,0.0001
1767,2021-04-21T08:00:00.001Z,0.0001
1768,2021-04-21T16:00:00.002Z,0.0001
1769,2021-04-22T00:00:00.000Z,0.0001
1770,2021-04-22T08:00:00.000Z,0.0001
1771,2021-04-22T16:00:00.001Z,0.0001
1772,2021-04-23T00:00:00.002Z,0.0001
1773,2021-04-23T08:00:00.009Z,0.00047618
1774,2021-04-23T16:00:00.001Z,0.0001
1775,2021-04-24T00:00:00.019Z,0.0001
1776,2021-04-24T08:00:00.001Z,0.00027672
1777,2021-04-24T16:00:00.011Z,0.0001676
1778,2021-04-25T00:00:00.000Z,0.000217
1779,2021-04-25T08:00:00.010Z,0.00038558
1780,2021-04-25T16:00:00.000Z,0.0001
1781,2021-04-26T00:00:00.003Z,0.0001
1782,2021-04-26T08:00:00.002Z,0.0001
1783,2021-04-26T16:00:00.004Z,0.0001
1784,2021-04-27T00:00:00.000Z,0.0001
1785,2021-04-27T08:00:00.000Z,0.0001
1786,2021-04-27T16:00:00.009Z,0.0001
1787,2021-04-28T00:00:00.000Z,0.0001
1788,2021-04-28T08:00:00.000Z,0.0001
1789,2021-04-28T16:00:00.001Z,0.0001
1790,2021-04-29T00:00:00.004Z,0.0001
1791,2021-04-29T08:00:00.013Z,0.0001
1792,2021-04-29T16:00:00.003Z,0.0001
1793,2021-04-30T00:00:00.004Z,0.0001
1794,2021-04-30T08:00:00.019Z,0.0001
1795,2021-04-30T16:00:00.003Z,0.0001
1796,2021-05-01T00:00:00.002Z,0.00011209
1797,2021-05-01T08:00:00.006Z,0.0001
1798,2021-05-01T16:00:00.000Z,0.00032496
1799,2021-05-02T00:00:00.010Z,0.00015819
1800,2021-05-02T08:00:00.011Z,0.00045285
1801,2021-05-02T16:00:00.007Z,0.00045283
1802,2021-05-03T00:00:00.003Z,0.00040313
1803,2021-05-03T08:00:00.000Z,0.00036188
1804,2021-05-03T16:00:00.043Z,0.00067307
1805,2021-05-04T00:00:00.004Z,0.00050959
1806,2021-05-04T08:00:00.003Z,0.00012186
1807,2021-05-04T16:00:00.011Z,0.00066426
1808,2021-05-05T00:00:00.001Z,0.00044701
1809,2021-05-05T08:00:00.007Z,0.00042458
1810,2021-05-05T16:00:00.001Z,0.00011734
1811,2021-05-06T00:00:00.003Z,0.00076121
1812,2021-05-06T08:00:00.001Z,0.00059968
1813,2021-05-06T16:00:00.000Z,0.0009352
1814,2021-05-07T00:00:00.000Z,0.00044645
1815,2021-05-07T08:00:00.000Z,0.00053313
1816,2021-05-07T16:00:00.001Z,0.00017144
1817,2021-05-08T00:00:00.006Z,0.0005937
1818,2021-05-08T08:00:00.000Z,0.00046279
1819,2021-05-08T16:00:00.000Z,0.00046426
1820,2021-05-09T00:00:00.005Z,0.00048942
1821,2021-05-09T08:00:00.016Z,0.00043845
1822,2021-05-09T16:00:00.000Z,0.00063864
1823,2021-05-10T00:00:00.004Z,0.00033531
1824,2021-05-10T08:00:00.000Z,0.00090258
1825,2021-05-10T16:00:00.013Z,0.00098653
1826,2021-05-11T00:00:00.000Z,0.00039557
1827,2021-05-11T08:00:00.000Z,0.00050874
1828,2021-05-11T16:00:00.002Z,0.00025625
1829,2021-05-12T00:00:00.004Z,0.00016659
1830,2021-05-12T08:00:00.007Z,0.00033736
1831,2021-05-12T16:00:00.012Z,0.00039761
1832,2021-05-13T00:00:00.016Z,0.00011638
1833,2021-05-13T08:00:00.000Z,0.0001
1834,2021-05-13T16:00:00.008Z,0.00022863
1835,2021-05-14T00:00:00.007Z,0.0004004
1836,2021-05-14T08:00:00.001Z,0.00035219
1837,2021-05-14T16:00:00.004Z,0.00015069
1838,2021-05-15T00:00:00.022Z,0.0001
1839,2021-05-15T08:00:00.014Z,0.00010123
1840,2021-05-15T16:00:00.002Z,0.00020153
1841,2021-05-16T00:00:00.000Z,0.00040248
1842,2021-05-16T08:00:00.003Z,0.00016682
1843,2021-05-16T16:00:00.002Z,0.00036196
1844,2021-05-17T00:00:00.005Z,0.0001
1845,2021-05-17T08:00:00.001Z,0.00063989
1846,2021-05-17T16:00:00.000Z,0.00059294
1847,2021-05-18T00:00:00.019Z,0.00054643
1848,2021-05-18T08:00:00.001Z,0.00014723
1849,2021-05-18T16:00:00.006Z,0.00021809
1850,2021-05-19T00:00:00.000Z,0.0001
1851,2021-05-19T08:00:00.003Z,0.00035813
1852,2021-05-19T16:00:00.018Z,-0.00089697
1853,2021-05-20T00:00:00.005Z,0.0001
1854,2021-05-20T08:00:00.000Z,0.0001
1855,2021-05-20T16:00:00.005Z,0.0001
1856,2021-05-21T00:00:00.000Z,0.0001
1857,2021-05-21T08:00:00.000Z,-1.001e-05
1858,2021-05-21T16:00:00.001Z,7.546e-05
1859,2021-05-22T00:00:00.001Z,-0.00024448
1860,2021-05-22T08:00:00.002Z,0.0001
1861,2021-05-22T16:00:00.005Z,0.0001
1862,2021-05-23T00:00:00.006Z,-5.011e-05
1863,2021-05-23T08:00:00.004Z,-1.059e-05
1864,2021-05-23T16:00:00.002Z,4.696e-05
1865,2021-05-24T00:00:00.007Z,-8.534e-05
1866,2021-05-24T08:00:00.005Z,-9.905e-05
1867,2021-05-24T16:00:00.005Z,2.089e-05
1868,2021-05-25T00:00:00.000Z,0.0001
1869,2021-05-25T08:00:00.014Z,0.0001
1870,2021-05-25T16:00:00.000Z,0.0001
1871,2021-05-26T00:00:00.022Z,0.0001
1872,2021-05-26T08:00:00.018Z,0.0001
1873,2021-05-26T16:00:00.004Z,0.0001
1874,2021-05-27T00:00:00.000Z,0.0001
1875,2021-05-27T08:00:00.017Z,0.0001
1876,2021-05-27T16:00:00.000Z,0.0001
1877,2021-05-28T00:00:00.005Z,0.0001
1878,2021-05-28T08:00:00.009Z,0.0001
1879,2021-05-28T16:00:00.000Z,0.0001
1880,2021-05-29T00:00:00.006Z,0.0001
1881,2021-05-29T08:00:00.000Z,0.0001
1882,2021-05-29T16:00:00.000Z,0.00010375
1883,2021-05-30T00:00:00.003Z,0.0001
1884,2021-05-30T08:00:00.004Z,0.0001
1885,2021-05-30T16:00:00.018Z,0.0001
1886,2021-05-31T00:00:00.002Z,0.0001
1887,2021-05-31T08:00:00.000Z,0.0001
1888,2021-05-31T16:00:00.000Z,0.0001
1889,2021-06-01T00:00:00.001Z,0.0001
1890,2021-06-01T08:00:00.010Z,0.0001
1891,2021-06-01T16:00:00.010Z,0.0001
1892,2021-06-02T00:00:00.008Z,0.0001
1893,2021-06-02T08:00:00.000Z,0.0001
1894,2021-06-02T16:00:00.007Z,0.0001
1895,2021-06-03T00:00:00.019Z,0.0001
1896,2021-06-03T08:00:00.002Z,0.0001
1897,2021-06-03T16:00:00.003Z,0.0001
1898,2021-06-04T00:00:00.003Z,0.0001
1899,2021-06-04T08:00:00.006Z,0.00020566
1900,2021-06-04T16:00:00.002Z,0.0001
1901,2021-06-05T00:00:00.000Z,0.0001
1902,2021-06-05T08:00:00.004Z,0.0001
1903,2021-06-05T16:00:00.020Z,0.0001
1904,2021-06-06T00:00:00.000Z,0.0001
1905,2021-06-06T08:00:00.004Z,0.0001
1906,2021-06-06T16:00:00.000Z,0.0001
1907,2021-06-07T00:00:00.007Z,0.0001
1908,2021-06-07T08:00:00.007Z,0.0001
1909,2021-06-07T16:00:00.003Z,0.0001
1910,2021-06-08T00:00:00.000Z,0.0001
1911,2021-06-08T08:00:00.000Z,1.015e-05
1912,2021-06-08T16:00:00.002Z,0.0001
1913,2021-06-09T00:00:00.009Z,0.0001
1914,2021-06-09T08:00:00.002Z,-5.397e-05
1915,2021-06-09T16:00:00.000Z,-0.00014842
1916,2021-06-10T00:00:00.007Z,-0.00016793
1917,2021-06-10T08:00:00.003Z,6.027e-05
1918,2021-06-10T16:00:00.000Z,0.0001
1919,2021-06-11T00:00:00.010Z,0.0001
1920,2021-06-11T08:00:00.007Z,2.612e-05
1921,2021-06-11T16:00:00.006Z,4.776e-05
1922,2021-06-12T00:00:00.005Z,-7.78e-05
1923,2021-06-12T08:00:00.000Z,0.0001
1924,2021-06-12T16:00:00.018Z,-8.14e-06
1925,2021-06-13T00:00:00.002Z,9.64e-05
1926,2021-06-13T08:00:00.000Z,2.852e-05
1927,2021-06-13T16:00:00.003Z,-6.559e-05
1928,2021-06-14T00:00:00.000Z,0.0001
1929,2021-06-14T08:00:00.015Z,0.0001
1930,2021-06-14T16:00:00.000Z,-3.144e-05
1931,2021-06-15T00:00:00.000Z,8.002e-05
1932,2021-06-15T08:00:00.000Z,0.0001
1933,2021-06-15T16:00:00.004Z,0.0001
1934,2021-06-16T00:00:00.004Z,0.0001
1935,2021-06-16T08:00:00.001Z,0.0001
1936,2021-06-16T16:00:00.000Z,0.0001
1937,2021-06-17T00:00:00.004Z,0.0001
1938,2021-06-17T08:00:00.000Z,0.0001
1939,2021-06-17T16:00:00.002Z,0.0001
1940,2021-06-18T00:00:00.009Z,5.342e-05
1941,2021-06-18T08:00:00.014Z,3.45e-06
1942,2021-06-18T16:00:00.007Z,0.0001
1943,2021-06-19T00:00:00.003Z,-5.205e-05
1944,2021-06-19T08:00:00.001Z,-9.441e-05
1945,2021-06-19T16:00:00.000Z,7.475e-05
1946,2021-06-20T00:00:00.005Z,0.0001
1947,2021-06-20T08:00:00.000Z,0.0001
1948,2021-06-20T16:00:00.002Z,-0.00018437
1949,2021-06-21T00:00:00.019Z,-1.617e-05
1950,2021-06-21T08:00:00.000Z,0.0001
1951,2021-06-21T16:00:00.024Z,-0.00019854
1952,2021-06-22T00:00:00.008Z,7.947e-05
1953,2021-06-22T08:00:00.009Z,0.0001
1954,2021-06-22T16:00:00.001Z,-0.00032806
1955,2021-06-23T00:00:00.003Z,6.7e-07
1956,2021-06-23T08:00:00.000Z,-0.00013693
1957,2021-06-23T16:00:00.000Z,-0.00019895
1958,2021-06-24T00:00:00.009Z,-7.785e-05
1959,2021-06-24T08:00:00.018Z,0.0001
1960,2021-06-24T16:00:00.001Z,-0.00018863
1961,2021-06-25T00:00:00.009Z,2.372e-05
1962,2021-06-25T08:00:00.004Z,0.0001
1963,2021-06-25T16:00:00.000Z,0.0001
1964,2021-06-26T00:00:00.007Z,-0.00011029
1965,2021-06-26T08:00:00.000Z,-0.00013121
1966,2021-06-26T16:00:00.002Z,-0.00010371
1967,2021-06-27T00:00:00.005Z,-0.00023578
1968,2021-06-27T08:00:00.010Z,-0.00052905
1969,2021-06-27T16:00:00.001Z,-0.00026102
1970,2021-06-28T00:00:00.025Z,-2.914e-05
1971,2021-06-28T08:00:00.017Z,3.312e-05
1972,2021-06-28T16:00:00.007Z,0.0001
1973,2021-06-29T00:00:00.008Z,8.346e-05
1974,2021-06-29T08:00:00.000Z,0.0001
1975,2021-06-29T16:00:00.000Z,3.883e-05
1976,2021-06-30T00:00:00.011Z,0.0001
1977,2021-06-30T08:00:00.044Z,0.0001
1978,2021-06-30T16:00:00.005Z,0.0001
1979,2021-07-01T00:00:00.000Z,0.0001
1980,2021-07-01T08:00:00.004Z,0.0001
1981,2021-07-01T16:00:00.028Z,0.0001
1982,2021-07-02T00:00:00.002Z,8.304e-05
1983,2021-07-02T08:00:00.016Z,0.0001
1984,2021-07-02T16:00:00.007Z,-0.00012187
1985,2021-07-03T00:00:00.008Z,-4.866e-05
1986,2021-07-03T08:00:00.000Z,-0.0001355
1987,2021-07-03T16:00:00.004Z,3.53e-05
1988,2021-07-04T00:00:00.012Z,3.235e-05
1989,2021-07-04T08:00:00.002Z,-0.0001527
1990,2021-07-04T16:00:00.003Z,4.428e-05
1991,2021-07-05T00:00:00.004Z,0.0001
1992,2021-07-05T08:00:00.000Z,0.0001
1993,2021-07-05T16:00:00.009Z,-0.0001044
1994,2021-07-06T00:00:00.008Z,-6.81e-06
1995,2021-07-06T08:00:00.019Z,-0.0001114
1996,2021-07-06T16:00:00.000Z,-8.213e-05
1997,2021-07-07T00:00:00.007Z,-0.00013362
1998,2021-07-07T08:00:00.001Z,0.0001
1999,2021-07-07T16:00:00.008Z,0.0001
2000,2021-07-08T00:00:00.002Z,1.382e-05
2001,2021-07-08T08:00:00.010Z,-6.403e-05
2002,2021-07-08T16:00:00.003Z,-0.0002808
2003,2021-07-09T00:00:00.000Z,-0.00010885
2004,2021-07-09T08:00:00.006Z,-0.00017364
2005,2021-07-09T16:00:00.000Z,-0.00018845
2006,2021-07-10T00:00:00.002Z,-8.1e-07
2007,2021-07-10T08:00:00.000Z,7.847e-05
2008,2021-07-10T16:00:00.001Z,7.2e-07
2009,2021-07-11T00:00:00.001Z,7.785e-05
2010,2021-07-11T08:00:00.025Z,0.0001
2011,2021-07-11T16:00:00.006Z,-3.373e-05
2012,2021-07-12T00:00:00.000Z,8.851e-05
2013,2021-07-12T08:00:00.021Z,3.463e-05
2014,2021-07-12T16:00:00.000Z,0.0001
2015,2021-07-13T00:00:00.000Z,0.0001
2016,2021-07-13T08:00:00.013Z,0.0001
2017,2021-07-13T16:00:00.005Z,5.2e-07
2018,2021-07-14T00:00:00.000Z,0.0001
2019,2021-07-14T08:00:00.000Z,1.317e-05
2020,2021-07-14T16:00:00.005Z,-0.00011753
2021,2021-07-15T00:00:00.005Z,-4.883e-05
2022,2021-07-15T08:00:00.001Z,0.0001
2023,2021-07-15T16:00:00.000Z,1.576e-05
2024,2021-07-16T00:00:00.000Z,-0.00011529
2025,2021-07-16T08:00:00.000Z,6.105e-05
2026,2021-07-16T16:00:00.001Z,1.073e-05
2027,2021-07-17T00:00:00.004Z,0.0001
2028,2021-07-17T08:00:00.009Z,-4.343e-05
2029,2021-07-17T16:00:00.006Z,2.365e-05
2030,2021-07-18T00:00:00.000Z,0.0001
2031,2021-07-18T08:00:00.001Z,0.0001
2032,2021-07-18T16:00:00.003Z,-4.434e-05
2033,2021-07-19T00:00:00.002Z,-7.51e-05
2034,2021-07-19T08:00:00.006Z,3.183e-05
2035,2021-07-19T16:00:00.006Z,-1.23e-05
2036,2021-07-20T00:00:00.002Z,-0.00015687
2037,2021-07-20T08:00:00.011Z,-0.00012569
2038,2021-07-20T16:00:00.001Z,-0.00018939
2039,2021-07-21T00:00:00.022Z,-0.00022869
2040,2021-07-21T08:00:00.000Z,-0.00039139
2041,2021-07-21T16:00:00.018Z,-0.00032314
2042,2021-07-22T00:00:00.002Z,-0.00016261
2043,2021-07-22T08:00:00.006Z,1.362e-05
2044,2021-07-22T16:00:00.010Z,1.374e-05
2045,2021-07-23T00:00:00.013Z,3.44e-06
2046,2021-07-23T08:00:00.000Z,-0.00016985
2047,2021-07-23T16:00:00.005Z,-9.9e-06
2048,2021-07-24T00:00:00.000Z,-7.246e-05
2049,2021-07-24T08:00:00.002Z,-0.00013379
2050,2021-07-24T16:00:00.001Z,-0.00010603
2051,2021-07-25T00:00:00.003Z,-0.00025685
2052,2021-07-25T08:00:00.015Z,-0.00021708
2053,2021-07-25T16:00:00.000Z,-5.198e-05
2054,2021-07-26T00:00:00.000Z,-0.00054841
2055,2021-07-26T08:00:00.000Z,0.0001
2056,2021-07-26T16:00:00.000Z,0.0001
2057,2021-07-27T00:00:00.046Z,0.0001
2058,2021-07-27T08:00:00.014Z,0.0001
2059,2021-07-27T16:00:00.007Z,-2.248e-05
2060,2021-07-28T00:00:00.000Z,-2.037e-05
2061,2021-07-28T08:00:00.002Z,0.0001
2062,2021-07-28T16:00:00.005Z,0.0001
2063,2021-07-29T00:00:00.004Z,1.493e-05
2064,2021-07-29T08:00:00.000Z,8.276e-05
2065,2021-07-29T16:00:00.007Z,0.0001
2066,2021-07-30T00:00:00.004Z,0.0001
2067,2021-07-30T08:00:00.000Z,0.0001
2068,2021-07-30T16:00:00.000Z,-2.377e-05
2069,2021-07-31T00:00:00.000Z,0.0001
2070,2021-07-31T08:00:00.014Z,0.0001
2071,2021-07-31T16:00:00.003Z,0.0001
2072,2021-08-01T00:00:00.005Z,0.0001
2073,2021-08-01T08:00:00.016Z,0.0001
2074,2021-08-01T16:00:00.001Z,0.0001
2075,2021-08-02T00:00:00.000Z,0.0001
2076,2021-08-02T08:00:00.014Z,0.0001
2077,2021-08-02T16:00:00.021Z,0.0001
2078,2021-08-03T00:00:00.000Z,0.0001
2079,2021-08-03T08:00:00.000Z,0.0001
2080,2021-08-03T16:00:00.009Z,0.0001
2081,2021-08-04T00:00:00.000Z,0.0001
2082,2021-08-04T08:00:00.000Z,0.0001
2083,2021-08-04T16:00:00.003Z,1.272e-05
2084,2021-08-05T00:00:00.000Z,0.0001
2085,2021-08-05T08:00:00.000Z,0.0001
2086,2021-08-05T16:00:00.001Z,0.0001
2087,2021-08-06T00:00:00.000Z,0.0001
2088,2021-08-06T08:00:00.004Z,0.0001
2089,2021-08-06T16:00:00.003Z,0.0001
2090,2021-08-07T00:00:00.015Z,0.0001
2091,2021-08-07T08:00:00.001Z,0.0001
2092,2021-08-07T16:00:00.002Z,0.0001
2093,2021-08-08T00:00:00.000Z,0.0001
2094,2021-08-08T08:00:00.002Z,0.0001
2095,2021-08-08T16:00:00.018Z,0.0001
2096,2021-08-09T00:00:00.000Z,0.0001
2097,2021-08-09T08:00:00.000Z,0.0001
2098,2021-08-09T16:00:00.002Z,0.0001
2099,2021-08-10T00:00:00.000Z,0.0001
2100,2021-08-10T08:00:00.003Z,0.0001
2101,2021-08-10T16:00:00.000Z,0.0001
2102,2021-08-11T00:00:00.006Z,0.0001
2103,2021-08-11T08:00:00.003Z,0.0001
2104,2021-08-11T16:00:00.000Z,0.0001
2105,2021-08-12T00:00:00.013Z,0.0001
2106,2021-08-12T08:00:00.001Z,0.0001
2107,2021-08-12T16:00:00.000Z,0.0001
2108,2021-08-13T00:00:00.000Z,0.0001
2109,2021-08-13T08:00:00.000Z,0.0001
2110,2021-08-13T16:00:00.002Z,0.0001
2111,2021-08-14T00:00:00.006Z,0.0001
2112,2021-08-14T08:00:00.000Z,0.0001
2113,2021-08-14T16:00:00.000Z,0.0001
2114,2021-08-15T00:00:00.003Z,0.0001
2115,2021-08-15T08:00:00.000Z,0.0001
2116,2021-08-15T16:00:00.007Z,0.0001
2117,2021-08-16T00:00:00.012Z,0.0001
2118,2021-08-16T08:00:00.003Z,0.0001
2119,2021-08-16T16:00:00.010Z,0.00013924
2120,2021-08-17T00:00:00.018Z,0.0001
2121,2021-08-17T08:00:00.015Z,0.0001
2122,2021-08-17T16:00:00.006Z,0.0001
2123,2021-08-18T00:00:00.000Z,0.0001
2124,2021-08-18T08:00:00.000Z,0.0001
2125,2021-08-18T16:00:00.011Z,0.0001
2126,2021-08-19T00:00:00.000Z,0.0001
2127,2021-08-19T08:00:00.014Z,0.0001
2128,2021-08-19T16:00:00.000Z,0.0001
2129,2021-08-20T00:00:00.000Z,0.0001
2130,2021-08-20T08:00:00.001Z,0.00011483
2131,2021-08-20T16:00:00.001Z,0.00014278
2132,2021-08-21T00:00:00.005Z,0.0001
2133,2021-08-21T08:00:00.001Z,0.00020013
2134,2021-08-21T16:00:00.000Z,0.00016694
2135,2021-08-22T00:00:00.005Z,0.0001
2136,2021-08-22T08:00:00.007Z,0.0001
2137,2021-08-22T16:00:00.002Z,0.00014813
2138,2021-08-23T00:00:00.003Z,0.0001
2139,2021-08-23T08:00:00.005Z,0.0003918
2140,2021-08-23T16:00:00.002Z,0.00023983
2141,2021-08-24T00:00:00.006Z,0.000293
2142,2021-08-24T08:00:00.004Z,0.0001
2143,2021-08-24T16:00:00.000Z,0.00041348
2144,2021-08-25T00:00:00.015Z,0.00019568
2145,2021-08-25T08:00:00.000Z,0.0001
2146,2021-08-25T16:00:00.000Z,0.0001
2147,2021-08-26T00:00:00.001Z,0.0001
2148,2021-08-26T08:00:00.016Z,0.00021865
2149,2021-08-26T16:00:00.004Z,0.0001
2150,2021-08-27T00:00:00.013Z,0.0001
2151,2021-08-27T08:00:00.001Z,0.0001
2152,2021-08-27T16:00:00.004Z,0.0001
2153,2021-08-28T00:00:00.000Z,0.0001
2154,2021-08-28T08:00:00.000Z,0.0003224
2155,2021-08-28T16:00:00.000Z,0.00023137
2156,2021-08-29T00:00:00.000Z,0.0001
2157,2021-08-29T08:00:00.002Z,0.0001
2158,2021-08-29T16:00:00.005Z,0.0001
2159,2021-08-30T00:00:00.013Z,0.0001
2160,2021-08-30T08:00:00.008Z,0.0001
2161,2021-08-30T16:00:00.000Z,0.0002255
2162,2021-08-31T00:00:00.000Z,0.00036162
2163,2021-08-31T08:00:00.007Z,0.00027795
2164,2021-08-31T16:00:00.003Z,0.00023354
2165,2021-09-01T00:00:00.000Z,0.00044618
2166,2021-09-01T08:00:00.006Z,0.00027256
2167,2021-09-01T16:00:00.000Z,0.00033967
2168,2021-09-02T00:00:00.009Z,0.0004052
2169,2021-09-02T08:00:00.006Z,0.0004869
2170,2021-09-02T16:00:00.007Z,0.00057405
2171,2021-09-03T00:00:00.011Z,0.00047856
2172,2021-09-03T08:00:00.000Z,0.00033375
2173,2021-09-03T16:00:00.002Z,0.00024375
2174,2021-09-04T00:00:00.003Z,0.00043928
2175,2021-09-04T08:00:00.008Z,0.00011799
2176,2021-09-04T16:00:00.009Z,0.00019219
2177,2021-09-05T00:00:00.002Z,0.0001
2178,2021-09-05T08:00:00.002Z,0.0001
2179,2021-09-05T16:00:00.000Z,0.0001
2180,2021-09-06T00:00:00.003Z,0.00026783
2181,2021-09-06T08:00:00.008Z,0.0001
2182,2021-09-06T16:00:00.009Z,0.0001
2183,2021-09-07T00:00:00.004Z,0.0001
2184,2021-09-07T08:00:00.002Z,0.0001
2185,2021-09-07T16:00:00.001Z,0.00022977
2186,2021-09-08T00:00:00.005Z,0.0001
2187,2021-09-08T08:00:00.000Z,0.0001
2188,2021-09-08T16:00:00.000Z,0.0001
2189,2021-09-09T00:00:00.006Z,0.0001
2190,2021-09-09T08:00:00.014Z,0.0001
2191,2021-09-09T16:00:00.002Z,0.0001
2192,2021-09-10T00:00:00.001Z,0.0001
2193,2021-09-10T08:00:00.018Z,0.0001
2194,2021-09-10T16:00:00.006Z,0.00011115
2195,2021-09-11T00:00:00.000Z,0.0001
2196,2021-09-11T08:00:00.001Z,0.0001
2197,2021-09-11T16:00:00.000Z,0.0001
2198,2021-09-12T00:00:00.000Z,0.0001
2199,2021-09-12T08:00:00.002Z,0.0001
2200,2021-09-12T16:00:00.000Z,0.0001
2201,2021-09-13T00:00:00.000Z,0.0001
